,minaddress,maxaddress,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,address_range,week_range,weekday_range,time_range,il_address,il_week,il_weekday,il_time
56,10551100122.0,10554110378.0,46.0,46.0,3.0,3.0,88.0,89.0,64,56,63,62,19208.3333333333,304.89417989417933,309.74853828234626,0.073974609375,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
57,10551100122.0,10554110378.0,46.0,46.0,4.0,4.0,27.0,28.0,37,57,37,37,2440.617913832195,67.7949420508943,67.7949420508943,0.08327246165084001,3010256.0,0.0,0.0,1.0,0.375768418513996,0,0.0,0.010526315789473684
58,10551100122.0,10554110614.0,46.0,46.0,1.0,1.0,29.0,29.0,32,58,32,32,2762.8810783572667,89.12519607604087,89.12519607604087,0.068359375,3010492.0,0.0,0.0,0.0,0.37579787824990196,0,0.0,0.0
59,10551100122.0,10554110614.0,46.0,46.0,1.0,1.0,30.0,31.0,43,59,42,39,2577.316948284692,61.36468924487362,61.36468924487362,0.08761492698756085,3010492.0,0.0,0.0,1.0,0.37579787824990196,0,0.0,0.010526315789473684
60,10551100122.0,10554110614.0,46.0,46.0,1.0,1.0,33.0,34.0,34,60,34,34,1096.184967117722,33.217726276294606,33.217726276294606,0.07525951557093426,3010492.0,0.0,0.0,1.0,0.37579787824990196,0,0.0,0.010526315789473684
61,10551100122.0,10554110614.0,46.0,46.0,2.0,2.0,48.0,48.0,35,61,35,35,3262.3181738687476,95.9505345255514,95.9505345255514,0.0946938775510204,3010492.0,0.0,0.0,0.0,0.37579787824990196,0,0.0,0.0
62,10551100122.0,10554110614.0,46.0,46.0,2.0,2.0,63.0,64.0,28,62,28,28,20373.086734693876,754.5587679516252,754.5587679516252,0.09311224489795918,3010492.0,0.0,0.0,1.0,0.37579787824990196,0,0.0,0.010526315789473684
63,10551100122.0,10554110614.0,46.0,46.0,2.0,2.0,90.0,90.0,35,63,35,35,18000.0,529.4117647058823,544.9645520388319,0.09061224489795917,3010492.0,0.0,0.0,0.0,0.37579787824990196,0,0.0,0.0
64,10551100122.0,10554110614.0,46.0,46.0,3.0,3.0,19.0,19.0,32,64,32,32,2212.367149758452,71.36668225027265,71.36668225027265,0.0791015625,3010492.0,0.0,0.0,0.0,0.37579787824990196,0,0.0,0.0
65,10551100122.0,10554110614.0,46.0,46.0,3.0,3.0,35.0,35.0,31,65,31,31,18194.34592964003,606.4781976546676,606.4781976546676,0.07700312174817897,3010492.0,0.0,0.0,0.0,0.37579787824990196,0,0.0,0.0
66,10551100122.0,10554110614.0,46.0,46.0,4.0,4.0,24.0,25.0,59,66,59,56,20704.409373505467,356.97257540526664,356.97257540526664,0.08503303648376903,3010492.0,0.0,0.0,1.0,0.37579787824990196,0,0.0,0.010526315789473684
67,10551100122.0,10554110751.0,46.0,46.0,2.0,2.0,45.0,46.0,31,67,31,31,21027.027027027,700.9009009009001,724.8378466181399,0.06139438085327783,3010629.0,0.0,0.0,1.0,0.3758149798762541,0,0.0,0.010526315789473684
68,10551100122.0,10554110751.0,46.0,46.0,2.0,2.0,90.0,91.0,28,68,28,28,17712.044029881294,656.0016307363442,656.0016307363442,0.07142857142857142,3010629.0,0.0,0.0,1.0,0.3758149798762541,0,0.0,0.010526315789473684
69,10551100122.0,10554110751.0,46.0,46.0,3.0,3.0,92.0,92.0,34,69,34,34,18208.3333333333,551.7676767676758,568.8292572463757,0.06401384083044982,3010629.0,0.0,0.0,0.0,0.3758149798762541,0,0.0,0.0
70,10551100122.0,10555100711.0,46.0,46.0,3.0,3.0,80.0,80.0,35,70,35,35,2364.44444444444,69.54248366013059,71.55320208891622,0.06285714285714283,4000589.0,0.0,0.0,0.0,0.4993910822383507,0,0.0,0.0
71,10551100122.0,10555104980.0,46.0,46.0,1.0,1.0,20.0,20.0,41,71,41,41,1028.726071570862,25.718151789271552,25.718151789271552,0.08923259964306962,4004858.0,0.0,0.0,0.0,0.49992397890183593,0,0.0,0.0
72,10551100122.0,10555105921.0,46.0,46.0,3.0,3.0,22.0,23.0,30,72,29,28,2230.6439414067363,76.91875660023229,76.91875660023229,0.08444444444444445,4005799.0,0.0,0.0,1.0,0.5000414433572914,0,0.0,0.010526315789473684
73,10551100122.0,10555105924.0,46.0,46.0,1.0,1.0,13.0,13.0,36,73,36,36,12257.714878837509,350.2204251096431,350.2204251096431,0.08410493827160494,4005802.0,0.0,0.0,0.0,0.5000418178454598,0,0.0,0.0
74,10551100122.0,10555106917.0,46.0,46.0,1.0,1.0,64.0,64.0,28,74,28,28,19791.6666666667,733.024691358026,761.1404052936324,0.06377551020408163,4006795.0,0.0,0.0,0.0,0.5001657734291657,0,0.0,0.0
75,10551100122.0,10555107223.0,46.0,46.0,3.0,3.0,0.0,0.0,34,75,34,34,1687.4891905914858,51.13603607852987,51.13603607852987,0.05968858131487889,4007101.0,0.0,0.0,0.0,0.5002039712223318,0,0.0,0.0
76,10551100122.0,10555107380.0,46.0,46.0,3.0,3.0,10.0,11.0,50,76,50,48,14494.722955145118,295.81067255398204,295.81067255398204,0.08239999999999999,4007258.0,0.0,0.0,1.0,0.5002235694364727,0,0.0,0.010526315789473684
77,10551100122.0,10555107631.0,46.0,46.0,1.0,1.0,18.0,19.0,37,77,37,37,1200.1030795000693,33.336196652779705,33.336196652779705,0.06574141709276844,4007509.0,0.0,0.0,1.0,0.5002549016132202,0,0.0,0.010526315789473684
78,10551100122.0,10555107631.0,46.0,46.0,1.0,1.0,72.0,73.0,88,78,87,84,3599.42363112392,41.372685415217475,42.30114235896089,0.09581611570247933,4007509.0,0.0,0.0,1.0,0.5002549016132202,0,0.0,0.010526315789473684
79,10551100122.0,10555107631.0,46.0,46.0,3.0,3.0,3.0,4.0,36,79,36,33,18644.981807370546,532.7137659248727,532.7137659248727,0.07870370370370369,4007509.0,0.0,0.0,1.0,0.5002549016132202,0,0.0,0.010526315789473684
80,10551100122.0,10555107631.0,46.0,46.0,3.0,3.0,51.0,52.0,46,80,46,46,19331.98743831311,429.5997208514024,429.5997208514024,0.06568998109640833,4007509.0,0.0,0.0,1.0,0.5002549016132202,0,0.0,0.010526315789473684
81,10551100122.0,10555107631.0,46.0,46.0,3.0,3.0,59.0,60.0,66,81,65,61,12195.8333333333,187.6282051282046,193.3666201523339,0.09366391184573003,4007509.0,0.0,0.0,1.0,0.5002549016132202,0,0.0,0.010526315789473684
82,10551100122.0,10555107843.0,46.0,46.0,1.0,1.0,9.0,10.0,38,82,37,37,1729.1268876297963,46.73315912512963,46.73315912512963,0.09626038781163433,4007721.0,0.0,0.0,1.0,0.5002813654437798,0,0.0,0.010526315789473684
83,10551100122.0,10555108737.0,46.0,46.0,1.0,1.0,41.0,41.0,41,83,41,41,11769.272207563798,294.231805189095,294.231805189095,0.0826888756692445,4008615.0,0.0,0.0,0.0,0.5003929629179319,0,0.0,0.0
84,10551100122.0,10555108737.0,46.0,46.0,4.0,4.0,31.0,31.0,37,84,37,37,18375.0,510.4166666666667,524.6262241160201,0.06428049671292915,4008615.0,0.0,0.0,0.0,0.5003929629179319,0,0.0,0.0
85,10551100122.0,10555111039.0,46.0,46.0,1.0,1.0,15.0,16.0,33,85,33,33,2823.3748754875983,88.23046485898745,88.23046485898745,0.07346189164370982,4010917.0,0.0,0.0,1.0,0.5006803201724044,0,0.0,0.010526315789473684
86,10551100122.0,10555111039.0,46.0,46.0,1.0,1.0,25.0,27.0,53,86,53,52,8516.200941915231,163.77309503683136,163.77309503683136,0.07511569953720186,4010917.0,0.0,0.0,2.0,0.5006803201724044,0,0.0,0.021052631578947368
87,10551100122.0,10555111039.0,46.0,46.0,1.0,1.0,28.0,29.0,33,87,33,33,15567.5675675676,486.4864864864875,502.0012880444079,0.06519742883379247,4010917.0,0.0,0.0,1.0,0.5006803201724044,0,0.0,0.010526315789473684
88,10551100122.0,10555111039.0,46.0,46.0,3.0,3.0,55.0,56.0,82,88,82,77,19958.3333333333,246.3991769547321,249.39750837520896,0.08432480666270077,4010917.0,0.0,0.0,1.0,0.5006803201724044,0,0.0,0.010526315789473684
89,10551100122.0,10555111039.0,46.0,46.0,3.0,3.0,56.0,57.0,52,89,52,52,12106.972361809045,237.39161493743225,237.39161493743225,0.07322485207100592,4010917.0,0.0,0.0,1.0,0.5006803201724044,0,0.0,0.010526315789473684
90,10551100122.0,10556105011.0,46.0,46.0,2.0,2.0,69.0,70.0,37,90,37,35,19565.541601255853,543.4872667015514,543.4872667015514,0.0796201607012418,5004889.0,0.0,0.0,1.0,0.6247572380449021,0,0.0,0.010526315789473684
91,10551100122.0,10556106020.0,46.0,46.0,3.0,3.0,65.0,65.0,43,91,43,43,2730.558660492278,65.01330144029232,65.01330144029232,0.06652244456462952,5005898.0,0.0,0.0,0.0,0.624883190898839,0,0.0,0.0
